t,y
0.450225112556278,-1.94249422477262
0.455227613806903,-1.66001636168172
0.460230115057529,-1.34038448301318
0.465232616308154,-0.984695082498722
0.470235117558779,-0.596085347609089
0.475237618809405,-0.179714953779104
0.48024012006003,0.257359152848419
0.485242621310655,0.706410538727283
0.490245122561281,1.15736405762457
0.495247623811906,1.59919535377271
0.500250125062531,2.02039081231316
0.505252626313157,2.4094465251604
0.510255127563782,2.75538271278634
0.515257628814407,3.04824904438086
0.520260130065032,3.2795964825028
0.525262631315658,3.44289263886847
0.530265132566283,3.53386010373102
0.535267633816908,3.5507206869118
0.540270135067534,3.49433282012169
0.545272636318159,3.36821431340073
0.550275137568784,3.17844799822808
0.55527763881941,2.93347327158871
0.560280140070035,2.64377191729021
0.56528264132066,2.3214615667268
0.570285142571286,1.97981453240283
0.575287643821911,1.63272329434065
0.580290145072536,1.29413647174838
0.585292646323162,0.977490547202653
0.590295147573787,0.695162858670249
0.595297648824412,0.457970423232309
0.600300150075037,0.274737050013071
0.605302651325663,0.15194803839527
0.610305152576288,0.0935076913976074
0.615307653826913,0.100610096585024
0.620310155077539,0.171728365498339
0.625312656328164,0.302722027755096
0.630315157578789,0.487056809106239
0.635317658829415,0.71612584369087
0.64032016008004,0.979656725342018
0.645322661330665,1.2661849110671
0.650325162581291,1.56357103540036
0.655327663831916,1.85953781568707
0.660330165082541,2.14220151222674
0.665332666333167,2.40057338440295
0.670335167583792,2.62500822796818
0.675337668834417,2.80757980706022
0.680340170085043,2.94236667286881
0.685342671335668,3.02563630928555
0.690345172586293,3.05592054777805
0.695347673836918,3.03398050630825
0.700350175087544,2.96266467303644
0.705352676338169,2.84666891540517
0.710355177588794,2.69221190000615
0.71535767883942,2.50664343186939
0.720360180090045,2.29800637030725
0.72536268134067,2.0745749016924
0.730365182591296,1.8443929469403
0.735367683841921,1.61483630711943
0.740370185092546,1.39222081554055
0.745372686343172,1.18147633622341
0.750375187593797,0.985903047180732
0.755377688844422,0.807022240051101
0.760380190095048,0.644529061852022
0.765382691345673,0.496349455634271
0.770385192596298,0.358798277820854
0.775387693846923,0.226830439560899
0.780390195097549,0.0943721888709903
0.785392696348174,-0.0452844483567421
0.790395197598799,-0.199044315888644
0.795397698849425,-0.373551381971025
0.80040020010005,-0.574734284633174
0.805402701350675,-0.807378849185837
0.810405202601301,-1.07475008976948
0.815407703851926,-1.37828392286247
0.820410205102551,-1.71736553108928
0.825412706353177,-2.08920717788999
0.830415207603802,-2.48883348643325
0.835417708854427,-2.90917699019495
0.840420210105052,-3.34128138920701
0.845422711355678,-3.77460466499999
0.850425212606303,-4.19740927465113
0.855427713856928,-4.59722229970954
0.860430215107554,-4.96134488079897
0.865432716358179,-5.27738769694481
0.870435217608804,-5.53380777712666
0.87543771885943,-5.7204216344854
0.880440220110055,-5.82887060891907
0.88544272136068,-5.85301635211149
0.890445222611306,-5.78924749553613
0.895447723861931,-5.63668256092226
0.900450225112556,-5.39725891434888
0.905452726363182,-5.0757028049486
0.910455227613807,-4.67938101844701
0.915457728864432,-4.21804015353129
0.920460230115057,-3.70344473476486
0.925462731365683,-3.14893006171699
0.930465232616308,-2.56888963715737
0.935467733866934,-1.97822003002166
0.940470235117559,-1.39174796826683
0.945472736368184,-0.823665230897806
0.950475237618809,-0.286996481259756
0.955477738869435,0.20687642351803
0.96048024012006,0.648612821548095
0.965482741370685,1.03121718975195
0.970485242621311,1.35023597471268
0.975487743871936,1.60383970088418
0.980490245122561,1.79278814211534
0.985492746373187,1.92028181891732
0.990495247623812,1.9917083795017
0.995497748874437,2.01429728497936
1.00050025012506,1.99670041707678
1.00550275137569,1.94851956143926
1.01050525262631,1.87980403402664
1.01550775387694,1.8005429045859
1.02051025512756,1.72017627650131
1.02551275637819,1.64714891024894
1.03051525762881,1.58852718871998
1.03551775887944,1.54969713108041
1.04052026013007,1.53415703003879
1.04552276138069,1.54341351812263
1.05052526263132,1.57698469500484
1.05552776388194,1.63250862242688
1.06053026513257,1.70595027514145
1.06553276638319,1.79189517926371
1.07053526763382,1.8839137093397
1.07553776888444,1.97497655892454
1.08054027013507,2.05789941388873
1.08554277138569,2.12579346309996
1.09054527263632,2.17249814451654
1.09554777388694,2.19297345670194
1.10055027513757,2.18363122012267
1.10555277638819,2.14258774853854
1.11055527763882,2.06982433785283
1.11555777888944,1.96724660507518
1.12056028014007,1.83863878761203
1.1255627813907,1.68951439486618
1.13056528264132,1.52686983191579
1.13556778389195,1.35885253306527
1.14057028514257,1.19435951031339
1.1455727863932,1.04258582373132
1.15057528764382,0.912545139725833
1.15557778889445,0.812586127019872
1.16058029014507,0.749928868698192
1.1655827913957,0.730244717484128
1.17058529264632,0.757301123284887
1.17558779389695,0.832690005289651
1.18059029514757,0.955654365220167
1.1855927963982,1.12302322808864
1.19059529764882,1.32925987221335
1.19559779889945,1.56662291672413
1.20060030015008,1.82543443124231
1.2056028014007,2.09444407870002
1.21060530265133,2.36127364668666
1.21560780390195,2.61292239007788
1.22061030515258,2.83631058845695
1.2256128064032,3.0188367628746
1.23061530765383,3.14892319404813
1.23561780890445,3.21652477908715
1.24062031015508,3.21357783983814
1.2456228114057,3.13436817996456
1.25062531265633,2.97580135382054
1.25562781390695,2.73756258484861
1.26063031515758,2.4221588426668
1.2656328164082,2.03484101560852
1.27063531765883,1.58340964155983
1.27563781890945,1.07791302209037
1.28064032016008,0.530251488549044
1.28564282141071,-0.0462941204805596
1.29064532266133,-0.637588276361742
1.29564782391196,-1.22919696182982
1.30065032516258,-1.80694906139438
1.30565282641321,-2.35747765116606
1.31065532766383,-2.86871699689534
1.31565782891446,-3.33033330494034
1.32066033016508,-3.73407053495097
1.32566283141571,-4.073996716735
1.33066533266633,-4.34664101708252
1.33566783391696,-4.55101704351712
1.34067033516758,-4.68853329865443
1.34567283641821,-4.7627970502847
1.35067533766883,-4.77932290176816
1.35567783891946,-4.74516179463799
1.36068034017009,-4.66846983825945
1.36568284142071,-4.55803906604029
1.37068534267134,-4.42281383663402
1.37568784392196,-4.27141705709796
1.38069034517259,-4.11170968454769
1.38569284642321,-3.95040510202504
1.39069534767384,-3.79275705673774
1.39569784892446,-3.64233603875671
1.40070035017509,-3.50090445343388
1.40570285142571,-3.36839592340845
1.41070535267634,-3.24299879193154
1.41570785392696,-3.12133864591352
1.42071035517759,-2.99874969139964
1.42571285642821,-2.86962033973795
1.43071535767884,-2.72779461816672
1.43571785892946,-2.56700818700207
1.44072036018009,-2.38133596569383
1.44572286143072,-2.16562772923661
1.45072536268134,-1.91590856686806
1.45572786393197,-1.62972277179048
1.46073036518259,-1.30640247317579
1.46573286643322,-0.947245997419112
1.47073536768384,-0.555595376469665
1.47573786893447,-0.13680739215916
1.48074037018509,0.301882184676214
1.48574287143572,0.751596189109362
1.49074537268634,1.20214542377645
1.49574787393697,1.64243508877983
1.50075037518759,2.06092964166556
1.50575287643822,2.44615439463879
1.51075537768884,2.78721013758177
1.51575787893947,3.07427619414998
1.5207603801901,3.29907762073021
1.52576288144072,3.45529373379925
1.53076538269135,3.53888773305203
1.53576788394197,3.54834075498338
1.5407703851926,3.4847780761311
1.54577288644322,3.35198017902318
1.55077538769385,3.15627675946785
1.55577788894447,2.90632723537447
1.5607803901951,2.61279665303083
1.56578289144572,2.28794082153166
1.57078539269635,1.9451188035932
1.57578789394697,1.59825434528055
1.5807903951976,1.26127027237205
1.58579289644822,0.947521199490506
1.59079539769885,0.669250025867806
1.59579789894947,0.437092621715236
1.6008004002001,0.25965289193233
1.60580290145073,0.143167144449909
1.61080540270135,0.0912725438205699
1.61580790395198,0.104889594073357
1.6208104052026,0.182223298572975
1.62581290645323,0.318882140748617
1.63081540770385,0.508108579914168
1.63581790895448,0.741109619999287
1.6408204102051,1.00747142960942
1.64582291145573,1.29563818625263
1.65082541270635,1.59343246530231
1.65582791395698,1.88859272887335
1.6608304152076,2.1693028725475
1.66583291645823,2.42468938390243
1.67083541770885,2.64526342388594
1.67583791895948,2.82328797233642
1.68084042021011,2.95305394307382
1.68584292146073,3.03105368801584
1.69084542271136,3.05604535401056
1.69584792396198,3.0290068857024
1.70085042521261,2.95298382466203
1.70585292646323,2.83284018028422
1.71085542771386,2.67492629433293
1.71585792896448,2.48668156483136
1.72086043021511,2.27619294696079
1.72586293146573,2.05173216294774
1.73086543271636,1.82129543427026
1.73586793396698,1.59216925765532
1.74087043521761,1.37054429799018
1.74587293646823,1.16119693926664
1.75087543771886,0.967254544419684
1.75587793896948,0.790056198268101
1.76088044022011,0.62911585469536
1.76588294147074,0.48218961763636
1.77088544272136,0.345443609679319
1.77588794397199,0.213713780543183
1.78089044522261,0.0808443303031316
1.78589294647324,-0.0599126016007341
1.79089544772386,-0.21545650311147
1.79589794897449,-0.392379998468275
1.80090045022511,-0.596516035286895
1.80590295147574,-0.832514366656724
1.81090545272636,-1.10346966047017
1.81590795397699,-1.41062117795589
1.82091045522761,-1.75314058116236
1.82591295647824,-2.12802021686848
1.83091545772886,-2.53006938452866
1.83591795897949,-2.95202086160652
1.84092046023012,-3.3847445837488
1.84592296148074,-3.81756011976366
1.85092546273137,-4.23863469714473
1.85592796398199,-4.63544926023697
1.86093046523262,-4.99531158838979
1.86593296648324,-5.30589303482601
1.87093546773387,-5.55576409042444
1.87593796898449,-5.73490379892108
1.88094047023512,-5.83515906334996
1.88594297148574,-5.85063204282315
1.89094547273637,-5.77797704383986
1.89594797398699,-5.6165924107217
1.90095047523762,-5.36869772185762
1.90595297648824,-5.03929187469084
1.91095547773887,-4.63599314231043
1.91595797898949,-4.16876774668367
1.92096048024012,-3.64955865814261
1.92596298149075,-3.09183095194085
1.93096548274137,-2.51005391061706
1.935967983992,-1.91914297205341
1.94097048524262,-1.33388644924181
1.94597298649325,-0.768382602481503
1.95097548774387,-0.235512097632865
1.9559779889945,0.253530837787874
1.96098049024512,0.689628062280262
1.96598299149575,1.06603124302593
1.97098549274637,1.37854746971234
1.975987993997,1.62560967811122
1.98099049524762,1.80823021771898
1.98599299649825,1.9298413678623
1.99099549774887,1.99603187004791
1.9959979989995,2.01419335020916
2.00100050025013,1.99309462447079
2.00600300150075,1.94240512104191
2.01100550275138,1.87219085646602
2.016008004002,1.79240747428431
2.02101050525263,1.71241474062896
2.02601300650325,1.6405356038587
2.03101550775388,1.58368053013478
2.0360180090045,1.54705444317572
2.04102051025513,1.53395939117763
2.04602301150575,1.54570124328481
2.05102551275638,1.58160351767487
2.056028014007,1.63912611688904
2.06103051525763,1.71408155280745
2.06603301650825,1.80093643611345
2.07103551775888,1.89318181664444
2.0760380190095,1.98375259479731
2.08104052026013,2.06547384311872
2.08604302151076,2.13151059633522
2.09104552276138,2.17579754879081
2.09604802401201,2.19342614547644
2.10105052526263,2.18096871475073
2.10605302651326,2.13672246144461
2.11105552776388,2.06086016322882
2.11605802901451,1.95547909425863
2.12106053026513,1.8245448095198
2.12606303151576,1.6737317113459
2.13106553276638,1.51016752775121
2.13606803401701,1.34209370566596
2.14107053526763,1.17845802200427
2.14607303651826,1.02845923045149
2.15107553776888,0.90106611846031
2.15607803901951,0.804534819977943
2.16108054027013,0.745948540126711
2.16608304152076,0.730802979772394
2.17108554277139,0.762658739060109
2.17608804402201,0.842878923267346
2.18109054527264,0.970466216219772
2.18609304652326,1.14200901442106
2.19109554777389,1.35174105218958
2.19609804902451,1.59171354180958
2.20110055027514,1.85207346253822
2.20610305152576,2.12143651752839
2.21110555277639,2.38733868481425
2.21610805402701,2.63674643929601
2.22111055527764,2.85660280362002
2.22611305652826,3.03438453909332
2.23111555777889,3.15864510416681
2.23611805902951,3.21951852279743
2.24112056028014,3.2091609960034
2.24612306153077,3.12210987864987
2.25112556278139,2.95554339882132
2.25612806403202,2.70942904158234
2.26113056528264,2.38655363718208
2.26613306653327,1.99243364297616
2.27113556778389,1.53510962980602
2.27613806903452,1.02483431509574
2.28114057028514,0.473668373424736
2.28614307153577,-0.104997531016654
2.29114557278639,-0.696972706352851
2.29614807403702,-1.28782429811848
2.30115057528764,-1.86343779876622
2.30615307653827,-2.41055496866567
2.31115557778889,-2.91726515117528
2.31615807903952,-3.37342830889788
2.32116058029015,-3.77101146714577
2.32616308154077,-4.1043244608886
2.3311655827914,-4.37014573941664
2.33616808404202,-4.56773425428772
2.34117058529265,-4.69872888707964
2.34617308654327,-4.76694220308172
2.3511755877939,-4.77806028974968
2.35617808904452,-4.73926481660995
2.36118059029515,-4.65879702754178
2.36618309154577,-4.54548597734463
2.3711855927964,-4.40826482985717
2.37618809404702,-4.25569937540931
2.38119059529765,-4.09555208825992
2.38619309654827,-3.93440307408239
2.3911955977989,-3.77734625247751
2.39619809904952,-3.62777522885213
2.40120060030015,-3.48726872544401
2.40620310155078,-3.35558038785218
2.4112056028014,-3.23073250869881
2.41620810405203,-3.10920797205015
2.42121060530265,-2.98622977701134
2.42621310655328,-2.85611308812721
2.4312156078039,-2.71267109941556
2.43621810905453,-2.54965326703623
2.44122061030515,-2.3611927965516
2.44622311155578,-2.14223974656828
2.4512256128064,-1.88895675768804
2.45622811405703,-1.59905620359675
2.46123061530765,-1.27206040373454
2.46623311655828,-0.909470296905354
2.4712356178089,-0.514832470266424
2.47623811905953,-0.093699450312447
2.48124062031015,0.346516551733034
2.48624312156078,0.796790945381405
2.49124562281141,1.24682456191118
2.49624812406203,1.68545682390558
2.50125062531266,2.10113529697521
2.50625312656328,2.48241968026589
2.51125562781391,2.81849638380038
2.51625812906453,3.0996790766335
2.52126063031516,3.3178710110546
2.52626313156578,3.46696651837142
2.53126563281641,3.54317175845553
2.53626813406703,3.54522846256055
2.54127063531766,3.47452886430858
2.54627313656828,3.33511505583527
2.55127563781891,3.13356139498254
2.55627813906953,2.87874406816622
2.56128064032016,2.58150722044953
2.56628314157079,2.2542399456187
2.57128564282141,1.91038265095166
2.57628814407204,1.56388467147768
2.58129064532266,1.2286373454883
2.58629314657329,0.917907964349954
2.59129564782391,0.643800017004055
2.59629814907454,0.416763961716055
2.60130065032516,0.245180430573836
2.60630315157579,0.135034416337623
2.61130565282641,0.0896947660651062
2.61630815407704,0.109808412560341
2.62131065532766,0.19331344605612
2.62631315657829,0.335569618252862
2.63131565782891,0.529599441018084
2.63631815907954,0.76642795073545
2.64132066033016,1.0355046980558
2.64632316158079,1.32518780517362
2.65132566283142,1.62326718398182
2.65632816408204,1.91750235712864
2.66133066533267,2.19614984590033
2.66633316658329,2.44845580336908
2.67133566783392,2.66509144049422
2.67633816908454,2.83851172357819
2.68134067033517,2.96322166953628
2.68634317158579,3.03593914287921
2.69134567283642,3.05564814241458
2.69634817408704,3.02354190975532
2.70135067533767,2.94286053702827
2.70635317658829,2.81863283938795
2.71135567783892,2.65733684363774
2.71635817908954,2.46649710675879
2.72136068034017,2.25424003212441
2.7263631815908,2.02883025560399
2.73136568284142,1.79821193866791
2.73636818409205,1.5695783964034
2.74137068534267,1.34899192745471
2.7463731865933,1.14107307860665
2.75137568784392,0.94877499939844
2.75637818909455,0.773254197864734
2.76138069034517,0.613844110509647
2.7663831915958,0.468132688019618
2.77138569284642,0.332139928298213
2.77638819409705,0.200586218273588
2.78139069534767,0.0672377240112958
2.7863931965983,-0.074688878328482
2.79139569784892,-0.23208311624318
2.79639819909955,-0.411481722222836
2.80140070035017,-0.618617699744434
2.8064032016008,-0.858000994207349
2.81140570285143,-1.13255291028769
2.81640820410205,-1.44331392178316
2.82141070535268,-1.78924104676798
2.8264132066033,-2.16710667614815
2.83141570785393,-2.57150585348975
2.83641820910455,-2.99497374398435
2.84142071035518,-3.42820965463719
2.8464232116058,-3.86039873633208
2.85142571285643,-4.27961766497245
2.85642821410705,-4.67330639834079
2.86143071535768,-5.02878474248771
2.8664332166083,-5.3337901012062
2.87143571785893,-5.57701154132007
2.87643821910955,-5.74859524832629
2.88144072036018,-5.84059757780319
2.8864432216108,-5.84736417724049
2.89144572286143,-5.76581695511693
2.89644822411206,-5.59563485397777
2.90145072536268,-5.33931924447416
2.90645322661331,-5.00214006749336
2.91145572786393,-4.59196435949963
2.91645822911456,-4.11897424017807
2.92146073036518,-3.59528656243435
2.92646323161581,-3.03449097905276
2.93146573286643,-2.45112695112802
2.93646823411706,-1.86012303144948
2.94147073536768,-1.27622346798329
2.94647323661831,-0.71342770755271
2.95147573786893,-0.184467713077339
2.95647823911956,0.299653827903363
2.96148074037018,0.730044241615957
2.96648324162081,1.10020424751711
2.97148574287144,1.4062022840147
2.97648824412206,1.64673323071326
2.98149074537269,1.82306041038614
2.98649324662331,1.93884521497753
2.99149574787394,1.99987392856955
2.99649824912456,2.01369606734452
3.00150075037519,1.9891925965822
3.00650325162581,1.93609552646805
3.01150575287644,1.86448248426055
3.01650825412706,1.78427081306518
3.02151075537769,1.70473551516175
3.02651325662831,1.63407395576074
3.03151575787894,1.57903774279656
3.03651825912956,1.54464872431802
3.04152076038019,1.53401176840029
3.04652326163082,1.5482321209352
3.05152576288144,1.5864399121205
3.05652826413207,1.64591905770122
3.06153076538269,1.72233263521167
3.06653326663332,1.81003205973422
3.07153576788394,1.90243326891605
3.07653826913457,1.99243985267973
3.08154077038519,2.07289078771508
3.08654327163582,2.13700927027916
3.09154577288644,2.17882913891379
3.09654827413707,2.19357654063359
3.10155077538769,2.17798676254759
3.10655327663832,2.1305394145616
3.11155577788894,2.05159924814744
3.11655827913957,1.94345463085544
3.12156078039019,1.81025083499691
3.12656328164082,1.65782059065343
3.13156578289145,1.49341953917115
3.13656828414207,1.32537904976107
3.1415707853927,1.16269309214145
3.14657328664332,1.01455928438097
3.15157578789395,0.889896688046234
3.15657828914457,0.796864280216878
3.1615807903952,0.742404224627418
3.16658329164582,0.731833079187422
3.17158579289645,0.76850195849062
3.17658829414707,0.853543516668388
3.1815907953977,0.985719577309651
3.18659329664832,1.16137850546786
3.19159579789895,1.37452621814562
3.19659829914957,1.61700931320105
3.2016008004002,1.87880342243952
3.20660330165083,2.14839482128393
3.21160580290145,2.41323879939645
3.21660830415208,2.66027453270739
3.2216108054027,2.87647337990023
3.22661330665333,3.04939579276084
3.23161580790395,3.16773146539119
3.23661830915458,3.2217979816298
3.2416208104052,3.20397502523544
3.24662331165583,3.10905410949664
3.25162581290645,2.93448762584436
3.25662831415708,2.68052562310173
3.2616308154077,2.35023389163821
3.26663331665833,1.94939239493923
3.27163581790895,1.48627860531759
3.27663831915958,0.971345598844006
3.2816408204102,0.416809595567426
3.28664332166083,-0.16383423433549
3.29164582291146,-0.756345635371906
3.29664832416208,-1.34629854191949
3.30165082541271,-1.91964045352307
3.30665332666333,-2.46322674595433
3.31165582791396,-2.96530608574542
3.31665832916458,-3.41593556788569
3.32166083041521,-3.80730764849265
3.32666333166583,-4.13397522904132
3.33166583291646,-4.39296615898848
3.33666833416708,-4.58378372256583
3.34167083541771,-4.70829510808341
3.34667333666833,-4.77051516331252
3.35167583791896,-4.77629766403423
3.35667833916958,-4.73295062916263
3.36168084042021,-4.64879569967852
3.36668334167084,-4.53269409469384
3.37168584292146,-4.39356304904217
3.37668834417209,-4.23990685917203
3.38169084542271,-4.079385710728
3.38669334667334,-3.91844338183861
3.39169584792396,-3.76201181502201
3.39669834917459,-3.61330658133332
3.40170085042521,-3.47372261834363
3.40670335167584,-3.34283453658037
3.41170585292646,-3.21850050631925
3.41670835417709,-3.09706351651965
3.42171085542771,-2.97363889539161
3.42671335667834,-2.84247263712671
3.43171585792896,-2.69735150404473
3.43671835917959,-2.53204324265287
3.44172086043022,-2.34074369475626
3.44672336168084,-2.11850717747231
3.45172586293147,-1.86163726952666
3.45672836418209,-1.56801703934234
3.46173086543272,-1.23736069175796
3.46673336668334,-0.871372452508571
3.47173586793397,-0.473803066712448
3.47673836918459,-0.0503993384210509
3.48174087043522,0.391252562571329
3.48674337168584,0.841984010783479
3.49174587293647,1.29139001359526
3.49674837418709,1.72824892980716
3.50175087543772,2.1409964928038
3.50675337668834,2.51823195488433
3.51175587793897,2.84923237178366
3.51675837918959,3.12445039996788
3.52176088044022,3.33597151912615
3.52676338169085,3.47790829639592
3.53176588294147,3.5467120990576
3.5367683841921,3.54138640805131
3.54177088544272,3.46359040878852
3.54677338669335,3.31762662367909
3.55177588794397,3.11031176041579
3.5567783891946,2.85073542335722
3.56178089044522,2.54991661087279
3.56678339169585,2.22037274692814
3.57178589294647,1.87562013940519
3.5767883941971,1.52962802195466
3.58179089544772,1.1962505637755
3.58679339669835,0.8886623153049
3.59179589794897,0.618822444725588
3.5967983991996,0.396991815002483
3.60180090045022,0.231324515388865
3.60680340170085,0.127552010581872
3.61180590295148,0.0887737690541699
3.6168084042021,0.11536328427206
3.62181090545273,0.204993044055367
3.62681340670335,0.352776489268278
3.63181590795398,0.551519595626433
3.6368184092046,0.792069668602406
3.64182091045523,1.06374450048443
3.64682341170585,1.35482141072514
3.65182591295648,1.65306304673415
3.6568284142071,1.9462552857648
3.66183091545773,2.22273221977993
3.66683341670835,2.47186403781397
3.67183591795898,2.68448560082364
3.6768384192096,2.85324653373846
3.68184092046023,2.97286758952753
3.68684342171086,3.04029267871272
3.69184592296148,3.05473107925898
3.69684842421211,3.01758969771261
3.70185092546273,2.93230058356196
3.70685342671336,2.80405394748065
3.71185592796398,2.63945145691732
3.71685842921461,2.44609836181256
3.72186093046523,2.23215585779733
3.72686343171586,2.00587688785958
3.73186593296648,1.77514923158313
3.73686843421711,1.54706920474363
3.74187093546773,1.32756761938761
3.74687343671836,1.12110691924619
3.75187593796898,0.930464742694713
3.75687843921961,0.75661475568578
3.76188094047024,0.598710656579775
3.76688344172086,0.454174025733839
3.77188594297149,0.31888143121217
3.77688844422211,0.1874411657578
3.78189094547274,0.0535454259973598
3.78689344672336,-0.0896201233569953
3.79189594797399,-0.248930439624633
3.79689844922461,-0.430861834657443
3.80190095047524,-0.641043156114657
3.80690345172586,-0.883840869563275
3.81190595297649,-1.16199998112922
3.81690845422711,-1.47636014105604
3.82191095547774,-1.82566270591512
3.82691345672836,-2.20646018209138
3.83191595797899,-2.61313453496944
3.83691845922961,-3.03802556503181
3.84192096048024,-3.47166517903778
3.84692346173087,-3.90310818162105
3.85192596298149,-4.32034543231902
3.85692846423212,-4.71078108763102
3.86193096548274,-5.0617523784501
3.86693346673337,-5.36106812048706
3.87193596798399,-5.59754103082369
3.87693846923462,-5.76148898510466
3.88194097048524,-5.845181597802
3.88694347173587,-5.84321088613482
3.89194597298649,-5.75276817591792
3.89694847423712,-5.57381366507752
3.90195097548774,-5.30912997659234
3.90695347673837,-4.96425637417111
3.91195597798899,-4.54730582740195
3.91695847923962,-4.06867253627884
3.92196098049024,-3.54064259990816
3.92696348174087,-2.9769249993178
3.9319659829915,-2.39212374620028
3.93696848424212,-1.80117475305029
3.94197098549275,-1.21877257716254
3.94697348674337,-0.658812605897714
3.951975987994,-0.133873464582774
3.95697848924462,0.345237520139386
3.96198099049525,0.769855985724245
3.96698349174587,1.13373345259614
3.9719859929965,1.43320029603012
3.97698849424712,1.6672127558736
3.98199099549775,1.83728341648595
3.98699349674837,1.94730003876626
3.991995997999,2.00324281752536
3.99699849924962,2.01281482350985
4.00200100050025,1.98500434751824
4.00700350175088,1.92960090704896
4.0120060030015,1.85668866087163
4.01700850425213,1.77614181206218
4.02201100550275,1.69714622913512
4.02701350675338,1.62776999888507
4.032016008004,1.57460302047933
4.03701850925463,1.54248218762573
4.04202101050525,1.53431435972442
4.04702351175588,1.55100440676923
4.0520260130065,1.59149036656962
4.05702851425713,1.65288243236494
4.06203101550775,1.73069735304628
4.06703351675838,1.81917512660892
4.07203601800901,1.91166082835996
4.07703851925963,2.00103123461409
4.08204102051026,2.0801437340556
4.08704352176088,2.14228396725733
4.09204602301151,2.18158875029524
4.09704852426213,2.19342211448815
4.10205102551276,2.17468466808262
4.10705352676338,2.1240398408755
4.11205602801401,2.04204474524604
4.11705852926463,1.93117817299338
4.12206103051526,1.79576341294487
4.12706353176588,1.64178886711753
4.13206603301651,1.47663460449472
4.13706853426713,1.30871776858865
4.14207103551776,1.1470739136572
4.14707353676838,1.00089468023301
4.15207603801901,0.879044568685705
4.15707853926963,0.789580812725153
4.16208104052026,0.739300429318496
4.16708354177089,0.733337420207339
4.17208604302151,0.774830872778912
4.17708854427214,0.864681458762557
4.18209104552276,1.00140971199202
4.18709354677339,1.18112467743402
4.19209604802401,1.39760629178543
4.19709854927464,1.64249943194277
4.20210105052526,1.90561221204983
4.20710355177589,2.17530608032432
4.21210605302651,2.43896080593502
4.21710855427714,2.68349376940539
4.22211105552776,2.89591025562635
4.22711355677839,3.06385982889523
4.23211605802901,3.17617342448129
4.23711855927964,3.22335654484731
4.24212106053027,3.19801586723911
4.24712356178089,3.09519956347595
4.25212606303152,2.91263556146292
4.25712856428214,2.65085665541808
4.26213106553277,2.3132065763639
4.26713356678339,1.90572661909047
4.27213606803402,1.43692792613817
